date,mkt.rf,smb,hml,rf
20151214,0.0029,-0.0105,-0.0018,0
20151215,0.011,3.00E-04,0.0076,0
20151216,0.0147,1.00E-04,-0.0064,0
20151217,-0.0146,0.0038,-0.0031,0
20151218,-0.017,0.0076,-0.004,0
20151221,0.0074,-0.0018,-6.00E-04,0
20151222,0.0089,-4.00E-04,0.0051,0
20151223,0.013,0.0013,0.0059,0
20151224,-0.0011,0.003,-3.00E-04,0
20151228,-0.0029,-0.0048,-0.0038,0
20151229,0.0105,9.00E-04,-0.0031,0
20151230,-0.0074,-0.0017,-0.0013,0
20151231,-0.0092,-0.0024,0.0024,0
20160104,-0.0159,-0.0083,0.0053,0
20160105,0.0012,-0.0022,1.00E-04,0
20160106,-0.0135,-0.0012,0,0
20160107,-0.0244,-0.0029,8.00E-04,0
20160108,-0.0111,-0.0047,-3.00E-04,0
20160111,-6.00E-04,-0.0065,0.0034,0
20160112,0.0071,-0.004,-0.0077,0
20160113,-0.0267,-0.007,0.0078,0
20160114,0.0165,-1.00E-04,-0.0041,0
20160115,-0.0214,0.0042,-0.0021,0
20160119,-0.002,-0.0134,-7.00E-04,0
20160120,-0.0094,0.0185,-0.0124,0
20160121,0.0045,-0.0049,1.00E-04,0
20160122,0.0208,0.0022,-0.0019,0
20160125,-0.0171,-0.0037,-0.0098,0
20160126,0.0152,0.0038,0.0122,0
20160127,-0.0111,-0.0054,0.0172,0
20160128,0.0049,-0.0047,0.0126,0
20160129,0.0257,0.0046,0.0037,0
20160201,-4.00E-04,-0.0021,-0.0096,1.00E-05
20160202,-0.02,-3.00E-04,-0.0034,1.00E-05
20160203,0.0046,-0.0032,0.0044,1.00E-05
20160204,0.0027,0.002,0.0032,1.00E-05
20160205,-0.0206,-0.011,0.0175,1.00E-05
20160208,-0.0151,-2.00E-04,0.009,1.00E-05
20160209,-0.001,-0.0047,-0.0029,1.00E-05
20160210,1.00E-04,-5.00E-04,-0.0056,1.00E-05
20160211,-0.0117,0.005,-0.0147,1.00E-05
20160212,0.0198,-0.0054,0.0114,1.00E-05
20160216,0.0178,0.0055,-0.0056,1.00E-05
20160217,0.0175,-5.00E-04,-0.0063,1.00E-05
20160218,-0.0051,0,0.0021,1.00E-05
20160219,6.00E-04,0.0043,-0.0062,1.00E-05
20160222,0.0143,-0.0027,0.0024,1.00E-05
20160223,-0.0122,0.0047,-0.0052,1.00E-05
20160224,0.0053,0.0068,-0.0032,1.00E-05
20160225,0.011,-0.0043,0.0023,1.00E-05
20160226,-1.00E-04,0.0082,0.0026,1.00E-05
20160229,-0.0069,0.0066,0.0026,1.00E-05
20160301,0.0234,-0.0064,0.003,1.00E-05
20160302,0.0054,0.005,0.0071,1.00E-05
20160303,0.0051,0.0044,0.0064,1.00E-05
20160304,0.0037,0.0027,0.0028,1.00E-05
20160307,0.0021,0.0121,0.0054,1.00E-05
20160308,-0.0127,-0.0114,-0.0049,1.00E-05
20160309,0.005,4.00E-04,0.0038,1.00E-05
20160310,-0.0011,-0.0081,0.0063,1.00E-05
20160311,0.0169,0.0027,0.0019,1.00E-05
20160314,-0.0012,-7.00E-04,-0.0087,1.00E-05
20160315,-0.0036,-0.0143,0.0067,1.00E-05
20160316,0.0063,0.001,-4.00E-04,1.00E-05
20160317,0.0072,0.0084,0.0058,1.00E-05
20160318,0.0054,0.0034,-0.0019,1.00E-05
20160321,0.001,-0.002,-0.0031,1.00E-05
20160322,-5.00E-04,-1.00E-04,-0.0045,1.00E-05
20160323,-0.0086,-0.0117,-9.00E-04,1.00E-05
20160324,0,0.0047,-6.00E-04,1.00E-05
20160328,4.00E-04,-3.00E-04,0.0014,1.00E-05
20160329,0.0107,0.0177,-0.0118,1.00E-05
20160330,0.0041,-0.0029,0.0014,1.00E-05
20160331,-0.0011,0.0044,-0.0048,1.00E-05
20160401,0.0064,-0.0025,-0.0062,0
20160404,-0.0041,-0.0025,-0.0074,0
20160405,-0.0094,-8.00E-04,-0.0036,0
20160406,0.0114,0.0017,-0.0082,0
20160407,-0.0123,-5.00E-04,-0.0035,0
20160408,0.0029,2.00E-04,0.0068,0
20160411,-0.0028,-0.001,0.0095,0
20160412,0.0099,-6.00E-04,0.0085,0
20160413,0.0123,0.0084,0.0035,0
20160414,3.00E-04,-0.0028,0.0018,0
20160415,-4.00E-04,0.0033,-0.0032,0
20160418,0.0065,9.00E-04,-0.0019,0
20160419,0.0029,-0.0036,0.0148,0
20160420,0.0015,-0.001,0.0054,0
20160421,-0.0047,0.0011,-0.0059,0
20160422,0.0012,0.0082,0.0049,0
20160425,-0.0024,-0.0058,-0.0017,0
20160426,0.0029,0.0065,0.0078,0
20160427,0.0021,9.00E-04,0.0068,0
20160428,-0.0096,-0.0015,5.00E-04,0
20160429,-0.005,-0.0014,0.0038,0
20160502,0.0078,-1.00E-04,-0.0036,1.00E-05
20160503,-0.0105,-0.0066,-0.0049,1.00E-05
20160504,-0.0066,-0.0015,6.00E-04,1.00E-05
20160505,-8.00E-04,-0.005,9.00E-04,1.00E-05
20160506,0.0038,5.00E-04,0.0024,1.00E-05
20160509,5.00E-04,0.0036,-0.0148,1.00E-05
20160510,0.0126,-0.004,0.0047,1.00E-05
20160511,-0.0089,-0.0036,0.0078,1.00E-05
20160512,-0.0011,-0.006,0.0015,1.00E-05
20160513,-0.0082,0.0038,-0.0066,1.00E-05
20160516,0.0099,0.0028,-0.0024,1.00E-05
20160517,-0.0095,-0.0078,0.0061,1.00E-05
20160518,0.001,0.0011,0.0083,1.00E-05
20160519,-0.0033,-0.0032,-0.0029,1.00E-05
20160520,0.0075,0.009,-0.003,1.00E-05
20160523,-0.0018,0.0026,-0.0032,1.00E-05
20160524,0.0143,0.0068,-0.0034,1.00E-05
20160525,0.0072,-0.0021,0.0057,1.00E-05
20160526,-4.00E-04,-9.00E-04,-0.0051,1.00E-05
20160527,0.0049,0.0033,-0.0022,1.00E-05
20160531,-1.00E-04,0.005,-0.0036,1.00E-05
20160601,0.002,0.0065,-0.0025,1.00E-05
20160602,0.0035,0.0031,-0.0059,1.00E-05
20160603,-0.0038,-0.0014,-0.0011,1.00E-05
20160606,0.006,0.0068,0.0032,1.00E-05
20160607,0.0012,0.0019,0.0011,1.00E-05
20160608,0.0037,0.0045,-0.0011,1.00E-05
20160609,-0.0027,-0.004,-0.0022,1.00E-05
20160610,-0.0105,-0.0034,-0.0018,1.00E-05
20160613,-0.0084,-0.0036,0.001,1.00E-05
20160614,-0.0019,0.0027,-0.0071,1.00E-05
20160615,-0.0011,0.0025,-5.00E-04,1.00E-05
20160616,0.0024,-0.0034,-0.004,1.00E-05
20160617,-0.003,-0.001,0.0094,1.00E-05
20160620,0.0071,0.0061,-1.00E-04,1.00E-05
20160621,0.0021,-0.0062,0.005,1.00E-05
20160622,-0.002,-0.0031,8.00E-04,1.00E-05
20160623,0.0145,0.005,0.0043,1.00E-05
20160624,-0.037,0.0015,-0.0114,1.00E-05
20160627,-0.0207,-0.0095,-0.0067,1.00E-05
20160628,0.0176,-0.0039,0.0014,1.00E-05
20160629,0.018,0.0027,-7.00E-04,1.00E-05
20160630,0.0142,0.0035,0.0045,1.00E-05
20160701,0.0024,0.0053,-0.004,1.00E-05
20160705,-0.0085,-0.0062,-0.0136,1.00E-05
20160706,0.0062,0.0017,-0.0013,1.00E-05
20160707,2.00E-04,0.0035,-0.002,1.00E-05
20160708,0.016,0.0089,0.0034,1.00E-05
20160711,0.0043,0.006,0.0026,1.00E-05
20160712,0.0075,0.0062,0.0099,1.00E-05
20160713,-5.00E-04,-0.0053,0.0051,1.00E-05
20160714,0.0051,-0.0046,0.0044,1.00E-05
20160715,-5.00E-04,0.003,0,1.00E-05
20160718,0.0025,-2.00E-04,-0.0012,1.00E-05
20160719,-0.0022,-0.0062,5.00E-04,1.00E-05
20160720,0.0048,0.0045,-0.0087,1.00E-05
20160721,-0.0038,-5.00E-04,-1.00E-04,1.00E-05
20160722,0.0048,0.0023,-8.00E-04,1.00E-05
20160725,-0.0027,-2.00E-04,-0.0024,1.00E-05
20160726,0.0013,0.0057,0.0054,1.00E-05
20160727,-0.0014,0.0058,-0.0044,1.00E-05
20160728,0.0018,-0.0041,-0.0034,1.00E-05
20160729,0.0017,-2.00E-04,4.00E-04,1.00E-05
20160801,-0.0016,0.0018,-0.0087,1.00E-05
20160802,-0.007,-0.0058,0.0017,1.00E-05
20160803,0.0045,0.0046,0.0083,1.00E-05
20160804,5.00E-04,8.00E-04,-0.0034,1.00E-05
20160805,0.0093,0.0043,0.0086,1.00E-05
20160808,-6.00E-04,2.00E-04,0.0057,1.00E-05
20160809,5.00E-04,-2.00E-04,-0.0032,1.00E-05
20160810,-0.0029,-0.0045,-0.0013,1.00E-05
20160811,0.0054,0.0014,4.00E-04,1.00E-05
20160812,-6.00E-04,8.00E-04,-0.0018,1.00E-05
20160815,0.0039,0.0073,0.0039,1.00E-05
20160816,-0.0057,-0.0027,0.0061,1.00E-05
20160817,0.0012,-0.0055,0.0025,1.00E-05
20160818,0.0032,0.0045,0.0037,1.00E-05
20160819,-0.0011,0.0012,-0.0012,1.00E-05
20160822,-2.00E-04,0.0026,-0.0041,1.00E-05
20160823,0.0027,0.0056,-1.00E-04,1.00E-05
20160824,-0.0056,-0.0048,0.004,1.00E-05
20160825,-8.00E-04,0.0019,0.0048,1.00E-05
20160826,-0.0015,0.0015,-0.0013,1.00E-05
20160829,0.0053,-7.00E-04,0.0035,1.00E-05
20160830,-0.0014,0.001,0.0031,1.00E-05
20160831,-0.0024,-0.0039,0.0014,1.00E-05
20160901,3.00E-04,0.0012,-0.0049,1.00E-05
20160902,0.0053,0.0039,0.0036,1.00E-05
20160906,0.0026,6.00E-04,-0.0053,1.00E-05
20160907,9.00E-04,0.0061,3.00E-04,1.00E-05
20160908,-0.0018,-2.00E-04,0.0057,1.00E-05
20160909,-0.0247,-0.0055,0.0031,1.00E-05
20160912,0.0144,0,-0.0047,1.00E-05
20160913,-0.0148,-0.0025,-0.0047,1.00E-05
20160914,-8.00E-04,0.0011,-0.0083,1.00E-05
20160915,0.0107,0.0031,-0.0033,1.00E-05
20160916,-0.0036,0.0033,-0.0046,1.00E-05
20160919,5.00E-04,0.004,0.0016,1.00E-05
20160920,-2.00E-04,-0.0021,-0.0051,1.00E-05
20160921,0.0112,0.0014,0.0033,1.00E-05
20160922,0.007,0.0085,-5.00E-04,1.00E-05
20160923,-0.006,-0.001,-0.0019,1.00E-05
20160926,-0.0088,-0.0023,-0.0035,1.00E-05
20160927,0.0064,-7.00E-04,-0.0053,1.00E-05
20160928,0.0056,0.0021,0.011,1.00E-05
20160929,-0.0098,-0.0042,0.0054,1.00E-05
20160930,0.0088,0.0038,0.0035,1.00E-05
20161003,-0.0026,-3.00E-04,-0.0013,1.00E-05
20161004,-0.0046,4.00E-04,9.00E-04,1.00E-05
20161005,0.0058,0.0028,0.0078,1.00E-05
20161006,-6.00E-04,-0.0027,0.0037,1.00E-05
20161007,-0.0038,-0.0051,0.0016,1.00E-05
20161010,0.0052,0.0057,1.00E-04,1.00E-05
20161011,-0.013,-0.0059,0.0049,1.00E-05
20161012,6.00E-04,-0.0023,0.0037,1.00E-05
20161013,-0.0042,-0.0068,-0.0063,1.00E-05
20161014,1.00E-04,-0.0036,0.0057,1.00E-05
20161017,-0.0029,-5.00E-04,0.0014,1.00E-05
20161018,0.006,-0.0016,3.00E-04,1.00E-05
20161019,0.0025,4.00E-04,0.0091,1.00E-05
20161020,-0.0016,-3.00E-04,-0.0011,1.00E-05
20161021,2.00E-04,-0.0012,-0.0032,1.00E-05
20161024,0.0054,6.00E-04,-0.0016,1.00E-05
20161025,-0.0046,-0.0058,0.0023,1.00E-05
20161026,-0.0023,-0.0085,0.0074,1.00E-05
20161027,-0.0033,-0.0096,0.006,1.00E-05
20161028,-0.0029,-0.001,0.001,1.00E-05
20161031,2.00E-04,2.00E-04,0.0014,1.00E-05
20161101,-0.0068,-0.0035,0.0017,1.00E-05
20161102,-0.0073,-0.0066,0.0035,1.00E-05
20161103,-0.004,-0.0047,0.0102,1.00E-05
20161104,-0.0012,0.0086,-0.0043,1.00E-05
20161107,0.0223,0.002,-0.0016,1.00E-05
20161108,0.004,-8.00E-04,-0.0019,1.00E-05
20161109,0.0146,0.0183,0.0099,1.00E-05
20161110,0.0032,0.0114,0.018,1.00E-05
20161111,0.0018,0.025,-4.00E-04,1.00E-05
20161114,0.0021,0.0058,0.0143,1.00E-05
20161115,0.008,-0.0055,0.0015,1.00E-05
20161116,-0.0012,0.003,-0.0056,1.00E-05
20161117,0.0056,0.0013,-0.0013,1.00E-05
20161118,-0.0016,0.0056,0.0039,1.00E-05
20161121,0.0077,-0.0026,8.00E-04,1.00E-05
20161122,0.0031,0.0054,0.0058,1.00E-05
20161123,0.0016,0.0052,0.0018,1.00E-05
20161125,0.004,-8.00E-04,-0.0024,1.00E-05
20161128,-0.0064,-0.0077,7.00E-04,1.00E-05
20161129,0.0011,-0.0036,-7.00E-04,1.00E-05
20161130,-0.0025,-0.004,0.0225,1.00E-05
20161201,-0.0036,-0.0067,0.0206,1.00E-05
20161202,0,5.00E-04,-0.0032,1.00E-05
20161205,0.0075,0.011,0.0028,1.00E-05
20161206,0.0048,0.0063,0.0023,1.00E-05
20161207,0.0126,-0.0063,0.0052,1.00E-05
20161208,0.0036,0.0115,0.0059,1.00E-05
20161209,0.0046,-0.0028,0.0012,1.00E-05
20161212,-0.003,-0.0094,-0.001,1.00E-05
20161213,0.006,-0.0051,-0.0028,1.00E-05
20161214,-0.0082,-0.0036,-0.0028,1.00E-05
20161215,0.0046,0.0037,0.0028,1.00E-05
20161216,-0.0022,5.00E-04,-0.0041,1.00E-05
20161219,0.0022,0.0031,9.00E-04,1.00E-05
20161220,0.0044,0.0043,0.0068,1.00E-05
20161221,-0.0024,-0.0038,0.0023,1.00E-05
20161222,-0.003,-0.0075,0.0025,1.00E-05
20161223,0.0019,0.0056,-0.0051,1.00E-05
20161227,0.0027,0.0021,0.0013,1.00E-05
20161228,-0.0087,-0.0027,9.00E-04,1.00E-05
20161229,-4.00E-04,0.0013,-0.0031,1.00E-05
20161230,-0.0052,-0.0011,0.0021,1.00E-05
20170103,0.0083,-0.0011,8.00E-04,2.00E-05
20170104,0.0079,0.0096,-0.0015,2.00E-05
20170105,-0.0021,-0.0086,-0.008,2.00E-05
20170106,0.0029,-0.0063,-0.0031,2.00E-05
20170109,-0.0037,-0.0027,-0.0104,2.00E-05
20170110,0.0016,0.0097,0.0056,2.00E-05
20170111,0.0031,-0.0032,0.0053,2.00E-05
20170112,-0.003,-0.0057,-0.0089,2.00E-05
20170113,0.0029,0.0063,-8.00E-04,2.00E-05
20170117,-0.0049,-0.0086,-0.0059,2.00E-05
20170118,0.0024,0.0017,0.0024,2.00E-05
20170119,-0.0038,-0.005,-4.00E-04,2.00E-05
20170120,0.0033,6.00E-04,0.0018,2.00E-05
20170123,-0.0029,-2.00E-04,-0.003,2.00E-05
20170124,0.0083,0.0068,0.008,2.00E-05
20170125,0.0084,0.0015,0.0035,2.00E-05
20170126,-0.001,-0.0062,0.0038,2.00E-05
20170127,-0.0012,3.00E-04,-0.0066,2.00E-05
20170130,-0.0068,-0.0072,-0.0041,2.00E-05
20170131,0,0.0088,-0.0055,2.00E-05
20170201,4.00E-04,-5.00E-04,2.00E-04,2.00E-05
20170202,-2.00E-04,-0.0026,-0.0031,2.00E-05
20170203,0.0082,0.0055,0.0064,2.00E-05
20170206,-0.0027,-0.0057,-0.002,2.00E-05
20170207,-1.00E-04,-0.003,-0.0051,2.00E-05
20170208,6.00E-04,-0.0024,-0.0053,2.00E-05
20170209,0.0072,0.0071,2.00E-04,2.00E-05
20170210,0.0038,0.0039,0.0012,2.00E-05
20170213,0.0049,-0.0032,0.0032,2.00E-05
20170214,0.0045,-0.0023,0.0033,2.00E-05
20170215,0.0054,0.0019,-0.0044,2.00E-05
20170216,-0.0016,-0.0021,-3.00E-04,2.00E-05
20170217,0.002,-1.00E-04,-0.0057,2.00E-05
20170221,0.006,-4.00E-04,0.0013,2.00E-05
20170222,-0.0015,-0.0038,0.0011,2.00E-05
20170223,-0.0011,-0.0068,0.0026,2.00E-05
20170224,0.0015,4.00E-04,-0.0092,2.00E-05
20170227,0.0022,0.0082,-0.0034,2.00E-05
20170228,-0.0042,-0.0138,0.0021,2.00E-05
20170301,0.0147,0.0043,0.0071,1.00E-05
20170302,-0.007,-0.0053,-0.0088,1.00E-05
20170303,9.00E-04,-0.0021,0.0013,1.00E-05
20170306,-0.0038,-0.0036,-0.001,1.00E-05
20170307,-0.0036,-0.0029,-5.00E-04,1.00E-05
20170308,-0.0019,-0.001,-0.0082,1.00E-05
20170309,4.00E-04,-0.0047,-0.0028,1.00E-05
20170310,0.0034,9.00E-04,-0.0039,1.00E-05
20170313,0.0013,0.0033,-2.00E-04,1.00E-05
20170314,-0.0036,-0.0023,3.00E-04,1.00E-05
20170315,0.0086,0.0073,-0.0042,1.00E-05
20170316,-6.00E-04,0.0045,0.0024,1.00E-05
20170317,-8.00E-04,0.0062,-0.0026,1.00E-05
20170320,-0.0025,-7.00E-04,-0.0075,1.00E-05
20170321,-0.0148,-0.0134,-0.0068,1.00E-05
20170322,0.0016,-0.003,-0.0054,1.00E-05
20170323,-3.00E-04,0.0069,0.0046,1.00E-05
20170324,-5.00E-04,0.0012,-0.0024,1.00E-05
20170327,-5.00E-04,0.0056,-0.0052,1.00E-05
20170328,0.0072,-0.0015,0.0071,1.00E-05
20170329,0.0018,0.004,-6.00E-04,1.00E-05
20170330,0.0036,0.0033,0.0093,1.00E-05
20170331,-0.0016,0.0057,-0.003,1.00E-05
20170403,-0.0028,-0.011,-0.0011,3.00E-05
20170404,5.00E-04,-0.0023,0.0031,3.00E-05
20170405,-0.0044,-0.0079,-0.003,3.00E-05
20170406,0.0032,0.0069,0.005,3.00E-05
20170407,-8.00E-04,0.0014,-0.0026,3.00E-05
20170410,8.00E-04,0.001,0.001,3.00E-05
20170411,-5.00E-04,0.0081,0.0025,3.00E-05
20170412,-0.0049,-0.0084,-0.0052,3.00E-05
20170413,-0.0075,-0.0023,-0.0079,3.00E-05
20170417,0.0089,0.0024,0.0022,3.00E-05
20170418,-0.0025,0.0036,-0.0016,3.00E-05
20170419,-8.00E-04,0.006,-0.0038,3.00E-05
20170420,0.0083,0.0052,0.0026,3.00E-05
20170421,-0.0028,0.001,-0.0014,3.00E-05
20170424,0.0118,0.0017,0.0051,3.00E-05
20170425,0.0066,0.0036,-5.00E-04,3.00E-05
20170426,4.00E-04,0.0071,0.0031,3.00E-05
20170427,5.00E-04,-0.0013,-0.0096,3.00E-05
20170428,-0.003,-0.0067,-0.0059,3.00E-05
20170501,0.0021,0.0027,-0.0013,3.00E-05
20170502,3.00E-04,-0.0046,-0.0021,3.00E-05
20170503,-0.0019,-0.0054,0.002,3.00E-05
20170504,2.00E-04,-6.00E-04,-0.0036,3.00E-05
20170505,0.0046,6.00E-04,4.00E-04,3.00E-05
20170508,-4.00E-04,-0.0027,0.0028,3.00E-05
20170509,-5.00E-04,0.005,-0.0079,3.00E-05
20170510,0.0021,0.0019,2.00E-04,3.00E-05
20170511,-0.0026,-0.0036,-0.0015,3.00E-05
20170512,-0.0018,-0.0029,-0.0062,3.00E-05
20170515,0.0053,0.0025,0.002,3.00E-05
20170516,-3.00E-04,0.0016,-0.001,3.00E-05
20170517,-0.0197,-0.0089,-0.0053,3.00E-05
20170518,0.004,5.00E-04,-0.004,3.00E-05
20170519,0.007,-0.0038,0.0041,3.00E-05
20170522,0.0056,0.0027,-0.003,3.00E-05
20170523,0.0018,-7.00E-04,0.0061,3.00E-05
20170524,0.0024,-0.0015,-0.005,3.00E-05
20170525,0.0042,-0.0027,-0.0077,3.00E-05
20170526,6.00E-04,-2.00E-04,9.00E-04,3.00E-05
20170530,-0.0019,-0.005,-0.0032,3.00E-05
20170531,-2.00E-04,3.00E-04,-0.0056,3.00E-05
20170601,0.0095,0.0098,3.00E-04,3.00E-05
20170602,0.0035,0.0054,-0.008,3.00E-05
20170605,-0.0017,-0.0045,0,3.00E-05
20170606,-0.0028,0.001,-7.00E-04,3.00E-05
20170607,0.0015,-0.0019,1.00E-04,3.00E-05
20170608,0.0018,0.0116,0.0092,3.00E-05
20170609,-0.0012,1.00E-04,0.0238,3.00E-05
20170612,-0.0011,-0.0027,0.0035,3.00E-05
20170613,0.0055,9.00E-04,-0.0014,3.00E-05
20170614,-0.0017,-0.0047,-0.0055,3.00E-05
20170615,-0.003,-0.0024,-0.0012,3.00E-05
20170616,-3.00E-04,-0.0023,-0.0018,3.00E-05
20170619,0.0086,0.0012,-0.0075,3.00E-05
20170620,-0.0073,-0.004,-0.0051,3.00E-05
20170621,-7.00E-04,-4.00E-04,-0.0169,3.00E-05
20170622,2.00E-04,0.0052,-0.0042,3.00E-05
20170623,0.0024,0.0083,-0.0051,3.00E-05
20170626,4.00E-04,-6.00E-04,0.0069,3.00E-05
20170627,-0.0084,-0.004,0.0133,3.00E-05
20170628,0.0102,0.0075,0.0021,3.00E-05
20170629,-0.0083,-0.0011,0.0138,3.00E-05
20170630,0.0014,-9.00E-04,-0.0024,3.00E-05
20170703,0.0024,0.0035,0.0121,4.00E-05
20170705,0.0012,-0.007,-0.0057,4.00E-05
20170706,-0.0095,-0.005,0.0011,4.00E-05
20170707,0.007,0.0042,-0.0041,4.00E-05
20170710,5.00E-04,-0.0043,-9.00E-04,4.00E-05
20170711,0,0.0038,-0.0053,4.00E-05
20170712,0.0072,0.0013,-0.0053,4.00E-05
20170713,0.0017,-6.00E-04,0.0037,4.00E-05
20170714,0.0042,-0.0013,-0.0051,4.00E-05
20170717,0,0.0021,0.0013,4.00E-05
20170718,4.00E-04,-0.003,-0.0033,4.00E-05
20170719,0.0059,0.0053,3.00E-04,4.00E-05
20170720,-1.00E-04,5.00E-04,-1.00E-04,4.00E-05
20170721,-8.00E-04,-0.0042,-0.0028,4.00E-05
20170724,-3.00E-04,0.0012,-0.002,4.00E-05
20170725,0.0038,0.0037,0.0092,4.00E-05
20170726,-6.00E-04,-0.0036,-0.007,4.00E-05
20170727,-0.0014,-0.0062,0.0045,4.00E-05
20170728,-0.0017,-6.00E-04,0.0024,4.00E-05
20170731,-0.0011,-0.0033,0.0044,4.00E-05
20170801,0.0024,-0.0024,0.0018,4.00E-05
20170802,-8.00E-04,-0.0118,0.0015,4.00E-05
20170803,-0.0021,-0.0033,-0.0029,4.00E-05
20170804,0.0025,0.003,0.0036,4.00E-05
20170807,0.0016,-9.00E-04,-0.006,4.00E-05
20170808,-0.0024,-9.00E-04,0.0021,4.00E-05
20170809,-0.0014,-0.0076,-0.001,4.00E-05
20170810,-0.0149,-0.003,0.0025,4.00E-05
20170811,0.002,0.0024,-0.0088,4.00E-05
20170814,0.0103,0.0026,6.00E-04,4.00E-05
20170815,-0.0011,-0.0085,-4.00E-04,4.00E-05
20170816,0.0018,-0.0013,-0.0045,4.00E-05
20170817,-0.0159,-0.0017,-0.0015,4.00E-05
20170818,-0.0015,0.0014,0.0021,4.00E-05
20170821,6.00E-04,-0.0025,-0.0022,4.00E-05
20170822,0.0107,-2.00E-04,-0.0025,4.00E-05
20170823,-0.0032,0.001,0.004,4.00E-05
20170824,-0.0014,0.006,0.0018,4.00E-05
20170825,0.0018,0.0013,0.0058,4.00E-05
20170828,8.00E-04,0.0035,-0.0074,4.00E-05
20170829,0.001,0.0014,-0.0039,4.00E-05
20170830,0.0053,2.00E-04,-0.0032,4.00E-05
20170831,0.0062,0.0047,-0.0042,4.00E-05
20170901,0.0027,0.0041,0.0044,5.00E-05
20170905,-0.0081,0.001,-0.0095,5.00E-05
20170906,0.0028,-3.00E-04,0.0013,5.00E-05
20170907,-7.00E-04,0.0015,-0.0093,5.00E-05
20170908,-0.0016,4.00E-04,0.0036,5.00E-05
20170911,0.0108,-0.0012,0.0063,5.00E-05
20170912,0.0043,0.0025,0.0071,5.00E-05
20170913,0.0011,0.0031,0.0036,5.00E-05
20170914,-0.0012,-4.00E-04,-7.00E-04,5.00E-05
20170915,0.0019,0.0028,0.0012,5.00E-05
20170918,0.0024,0.0037,0.002,5.00E-05
20170919,0.0015,-0.0028,0.0035,5.00E-05
20170920,0.0016,0.0023,0.0052,5.00E-05
20170921,-0.0028,0.001,0.0037,5.00E-05
20170922,0.0012,0.0044,0.0013,5.00E-05
20170925,-0.0025,0.0031,0.0063,5.00E-05
20170926,5.00E-04,0.0039,0.0013,5.00E-05
20170927,0.0063,0.0139,0.0017,5.00E-05
20170928,0.0013,0.0016,-7.00E-04,5.00E-05
20170929,0.0035,-0.0012,-0.0027,5.00E-05
20171002,0.005,0.0084,0.0016,4.00E-05
20171003,0.0026,-3.00E-04,-2.00E-04,4.00E-05
20171004,5.00E-04,-0.0028,-0.0045,4.00E-05
20171005,0.0055,-0.0034,0.0035,4.00E-05
20171006,-8.00E-04,-8.00E-04,-0.0025,4.00E-05
20171009,-0.0022,-0.0028,-5.00E-04,4.00E-05
20171010,0.0024,-1.00E-04,0.0042,4.00E-05
20171011,0.0016,-0.002,-0.0022,4.00E-05
20171012,-0.0018,4.00E-04,-0.0051,4.00E-05
20171013,4.00E-04,-0.0022,0.0011,4.00E-05
20171016,0.0017,-0.0028,0.0037,4.00E-05
20171017,1.00E-04,-0.0033,-0.0028,4.00E-05
20171018,0.0014,0.0031,0.0022,4.00E-05
20171019,2.00E-04,-0.0038,0.0017,4.00E-05
20171020,0.0057,-7.00E-04,0.0028,4.00E-05
20171023,-0.0045,-0.0042,0.0012,4.00E-05
20171024,0.002,-0.0018,0.0047,4.00E-05
20171025,-0.0051,-1.00E-04,0.0011,4.00E-05
20171026,0.002,4.00E-04,0.0022,4.00E-05
20171027,0.0082,-2.00E-04,-0.0101,4.00E-05
20171030,-0.0046,-0.008,-6.00E-04,4.00E-05
20171031,0.0023,0.0081,-0.0022,4.00E-05
20171101,5.00E-04,-0.008,0.0015,4.00E-05
20171102,6.00E-04,-3.00E-04,0.0049,4.00E-05
20171103,0.0031,-0.0042,-0.0069,4.00E-05
20171106,6.00E-04,0.002,0.0019,4.00E-05
20171107,-0.002,-0.0136,-0.0037,4.00E-05
20171108,0.0012,6.00E-04,-0.0062,4.00E-05
20171109,-0.0041,-2.00E-04,0.0022,4.00E-05
20171110,1.00E-04,5.00E-04,-0.0038,4.00E-05
20171113,9.00E-04,-0.003,2.00E-04,4.00E-05
20171114,-0.0022,-0.0013,0,4.00E-05
20171115,-0.0052,-5.00E-04,0.0024,4.00E-05
20171116,0.0101,0.0085,-0.0052,4.00E-05
20171117,-0.0014,0.0074,0.0029,4.00E-05
20171120,0.0021,0.0056,0,4.00E-05
20171121,0.0067,0.0041,-0.0035,4.00E-05
20171122,-5.00E-04,0.001,-3.00E-04,4.00E-05
20171124,0.0021,2.00E-04,-0.0045,4.00E-05
20171127,-6.00E-04,-0.0037,3.00E-04,4.00E-05
20171128,0.0106,0.0039,0.0086,4.00E-05
20171129,2.00E-04,4.00E-04,0.0144,4.00E-05
20171130,0.0082,-0.0056,-0.0051,4.00E-05
20171201,-0.0022,-0.0037,0.0037,4.00E-05
20171204,-0.001,-0.0035,0.0123,4.00E-05
20171205,-0.0043,-0.0044,-0.0024,4.00E-05
20171206,-9.00E-04,-0.0045,-0.0052,4.00E-05
20171207,0.0042,0.0025,-0.0017,4.00E-05
20171208,0.0051,-0.0044,-0.0013,4.00E-05
20171211,0.0026,-0.004,-0.0014,4.00E-05
20171212,7.00E-04,-0.0052,0.0052,4.00E-05
20171213,2.00E-04,0.0071,-0.0088,4.00E-05
20171214,-0.0047,-0.0069,-0.0021,4.00E-05
20171215,0.0092,0.0068,3.00E-04,4.00E-05
