yyyy,public,all_stock,horz,domestic,relsize,bidder_mtb,bidder_lev,bidder_tang,bidder_cash,bidder_rd,rate,lbidder_size,med_mtb_sect
2012,1,0,0,1,0.28858563,3.8986695,0,0.072698869,0.20895676,0.11924372,0.035,8.1665001,1.8490537
2012,1,0,0,0,0.21586248,1.3210689,0.15238777,0.17063138,0.071185835,0.031658024,0.036499999,8.1324129,1.8490537
2012,0,0,0,0,0.022394374,1.439037,0.006231628,0.14344503,0.13854596,0,0.039900001,10.309353,1.8490537
2013,0,0,0,0,0.0740081,1.0681828,0.24144125,0.30633777,0.035967197,0.019171717,0.039000001,7.3011479,2.2983477
2013,0,0,0,0,0.3521212,0.90727597,0.055966649,0.49943838,0.27508539,0.096612819,0.039300002,4.1896548,2.2983477
2013,1,0,0,1,0.020240469,1.3620037,0.17760655,0.13059209,0.10679062,0.059808847,0.045400001,11.762056,2.2983477
2013,0,0,0,1,0.04596623,1.0681828,0.24144125,0.30633777,0.035967197,0.019171717,0.046300001,7.6648159,2.2983477
2013,0,0,0,1,0.18987341,1.371918,0.00228101,0.189757,0.4102799,0.10151776,0.045300003,7.202661,2.2983477
2013,0,0,1,1,0.075622238,3.7540848,0,0.076281838,0.5937655,0.11091272,0.038900003,7.3670769,2.2983477
2013,0,0,0,1,0.025519848,1.0569453,0.085031502,0.66509622,0.060282681,0.10577851,0.046300001,7.6572828,2.2983477
2013,0,0,0,1,0.019191919,1.0681828,0.24144125,0.30633777,0.035967197,0.019171717,0.046300001,7.5908523,2.2983477
2013,0,0,1,1,0.19096275,1.8685212,0,0.062715672,0.077288479,0.011353654,0.043400001,8.077137,2.2983477
2013,0,1,1,0,1.642069,2.2834437,0.091479354,0.076424465,0.27501306,0.21296392,0.0462,3.3672957,2.2983477
2014,0,0,1,1,0.37071428,0.75684381,0.12965572,0.5218159,0.00775718,0,0.040799998,3.3322046,2.390903
2014,0,0,1,1,0.058524173,6.8425765,0.14162961,0.15597975,0.049802952,0.082444184,0.0416,6.6669569,2.390903
2014,0,0,0,0,0.024983916,4.1126447,0.30768639,0.30732247,0.014885159,0.038748428,0.0392,8.4474144,2.390903
2014,0,0,0,1,0.060393874,1.7266825,0.098070204,0.45875713,0.10001312,0.008617769,0.041100003,6.8178306,2.390903
2014,0,0,0,0,0.085000001,0.75684381,0.12965572,0.5218159,0.00775718,0,0.040799998,3.3322046,2.390903
2014,1,0,1,1,0.062102377,1.8508338,0.18928559,0.15630749,0.094029233,0.070768237,0.0416,9.9411201,2.390903
2014,0,0,0,1,0.021164021,1.7266825,0.098070204,0.45875713,0.10001312,0.008617769,0.0416,6.8511848,2.390903
2014,1,0,0,1,0.078260869,2.1672304,0,0.29947922,0.29656097,0.022243001,0.037900001,6.7990561,2.390903
1993,0,1,0,1,0.04817272,3.3687341,0.006625754,0.28957802,0.33101612,0.1568457,0.073299997,4.7377105,2.2517018
1993,0,0,0,1,1.2475049,0.75025612,0.15906762,0.51075822,0.013063525,0,0.068499997,0.69514519,2.2517018
1993,0,0,0,1,0.18211199,1.7248712,0.3246541,0.59494609,0.007154788,0,0.069200002,5.104331,2.2517018
1993,0,0,1,1,0.30326197,1.1004003,0.00875817,0.25712419,0.058104575,0,0.073299997,3.3130217,2.2517018
1993,0,0,1,1,0.025426283,1.0504864,0.31900007,0.46319509,0.006777925,0.025700333,0.074600004,5.0278072,2.2517018
1993,0,0,1,1,0.13029641,1.090091,0.27374354,0.30511409,0.029360227,0.03410079,0.066599995,5.3948402,2.2517018
1993,0,1,1,1,0.03322259,2.962878,0,0.083696797,0.091081366,0.062686116,0.074600004,5.7071104,2.2517018
1993,0,0,1,1,0.20064205,1.097208,0.20793359,0.51873785,0.033938482,0.061196283,0.066599995,4.3142829,2.2517018
1993,0,1,0,1,0.079437293,1.4969641,0.002778443,0.40929341,0.31427544,0.14792815,0.075800002,4.3796663,2.2517018
1993,1,1,0,1,1.4101995,0.72836322,0.047754843,0.34116423,0.079531051,0.11945501,0.074600004,2.4225879,2.2517018
1993,0,1,0,1,0.059691012,1.6848484,0.29213113,0.46608546,0.013371191,0.076236099,0.066599995,7.2612252,2.2517018
1993,0,1,0,1,0.063818358,2.1095161,0.008607559,0.46927136,0.044312987,0.035422053,0.075800002,4.1329961,2.2517018
1993,0,1,0,1,0.15557496,1.3339967,0.13355018,0.30022207,0.097895101,0.026584931,0.071699999,3.295712,2.2517018
1993,1,1,0,1,0.079268292,3.2831473,0.043737981,0.18902603,0.038312126,0.16252086,0.069299996,6.1984787,2.2517018
1993,0,0,0,1,0.40673372,1.6066705,0.08756268,0.15583843,0.032512262,0,0.068499997,2.5859957,2.2517018
1993,0,0,0,0,0.095811665,1.8321372,0.017864939,0.5116632,0.0485746,0.20149657,0.069299996,6.5938663,2.2517018
1993,0,1,0,1,0.54590118,3.6085186,0,0.17178947,0.001263158,0.001473684,0.077100001,1.9270731,2.2517018
1993,0,1,0,1,0.94604325,1.1854043,0.2166952,0.6079616,0.011344947,0.038163327,0.069299996,2.8539672,2.2517018
1993,0,1,1,1,0.72926831,1.204286,0.021406656,0.22949874,0.14599432,0.15033102,0.077100001,3.713572,2.2517018
1993,0,1,0,1,0.11964996,1.6934575,0.32318214,0.35529158,0.049748018,0.08171346,0.066700004,2.7544565,2.2517018
1994,1,1,0,1,0.19569445,1.4250468,0.29775229,0.2602258,0.022584943,0.044581935,0.081099994,4.9698133,2.1820755
1994,0,1,0,1,0.17126441,1.1129055,0,0.049847208,0.052537415,0.083709873,0.081099994,3.994561,2.1820755
1994,0,0,1,1,0.045543101,1.6008233,0.06104121,0.51672202,0.14821398,0,0.084600002,4.5931735,2.1820755
1994,0,1,1,1,0.58295912,1.3034203,0.14261088,0.604294,0.005014888,0.001018649,0.085699998,3.1107225,2.1820755
1994,0,0,0,1,0.094460972,1.9920524,0.30228439,0.31123245,0.010618827,0.006601406,0.086800002,6.7808156,2.1820755
1994,1,1,0,1,0.54583335,1.2837732,0,0.35333544,0.34391037,0.066499107,0.070799999,2.4849067,2.1820755
1994,0,1,0,1,0.36393109,2.0768149,0.042854857,0.1007409,0.50367785,0.042988114,0.085699998,4.0055223,2.1820755
1994,0,0,0,0,0.14843236,1.1226215,0,0.23812787,0.098012336,0.10698783,0.079700001,3.3234789,2.1820755
1994,0,0,0,1,0.075222604,1.222453,0,0.52874964,0.13181862,0.13204309,0.080699995,4.184669,2.1820755
1994,1,1,1,1,0.29991838,1.8484243,0.005327879,0.35375014,0.07910566,0.14153643,0.070799999,6.1944056,2.1820755
1994,0,1,1,1,0.054381788,2.1880858,0.038120516,0.23555472,0.3740868,0.24762107,0.081099994,6.7058659,2.1820755
1994,1,0,0,1,0.30235633,1.5458779,0.4760963,0.27277154,0.023269681,0.028715376,0.080699995,5.1590552,2.1820755
1994,1,1,1,1,0.21642293,1.0406495,0.090097517,0.68407977,0.2047796,0.029803649,0.081099994,6.2265368,2.1820755
1994,1,1,0,1,0.15274301,1.2837732,0,0.35333544,0.34391037,0.066499107,0.083400004,2.4667852,2.1820755
1994,0,0,0,1,0.01427925,3.5578818,0.006973398,0.17722651,0.067313127,0.13519111,0.080699995,6.0068059,2.1820755
1994,0,1,0,1,1.7905983,2.5193293,0,0.82160151,0.015270019,0.0283054,0.084600002,0.85015094,2.1820755
1994,0,1,0,1,0.016494846,1.9458401,0,0.22774874,0.27222314,0.07707151,0.079700001,4.5747108,2.1820755
1994,0,1,0,1,0.195509,1.5234102,0.20428409,0.2842108,0.14058699,0.035768218,0.084600002,5.5320992,2.1820755
1995,0,0,0,1,0.28248897,1.9100794,0.29538223,1.4548973,0.10920973,0,0.0682,3.5206568,2.6019363
1995,1,0,0,1,0.12019725,1.710124,0.200432,0.45568299,0.000223447,0.037017725,0.072999999,7.4223738,2.6019363
1995,0,1,1,1,0.18026668,1.4521946,0.23845257,0.22692469,0.045131862,0.044910759,0.081199996,6.3969297,2.6019363
1995,0,1,0,1,0.058591556,2.3532665,0,0.16121489,0.20805068,0.10157049,0.0682,5.1566067,2.6019363
1995,0,1,0,1,0.43349317,3.1863515,0,0.36217433,0.087761678,0.12089682,0.072999999,4.9836068,2.6019363
1995,1,1,0,1,0.50928575,2.2407861,0.20188816,0.41249093,0.16920842,0,0.081199996,2.6390574,2.6019363
1995,0,0,0,1,0.014609666,1.6159881,0,0.3436234,0.37999067,0.09578225,0.074099995,5.5947113,2.6019363
1995,0,0,0,1,0.11355419,1.4699845,0.098660946,0.091073968,0.046700723,0.072363451,0.082600005,3.7336197,2.6019363
1995,1,1,0,1,1.1889744,1.1763628,0.3751629,0.41791585,0.004243909,0.001698928,0.081199996,4.356709,2.6019363
1995,0,0,1,0,6.7733331,0.96039921,0,0.21861282,0.18554287,0,0.070199996,1.0986123,2.6019363
1995,0,0,1,1,0.11872146,1.6159881,0,0.3436234,0.37999067,0.09578225,0.080299996,5.3890719,2.6019363
1995,0,0,0,1,0.087499999,1.5308995,0,0.2455558,0.11627375,0.11665522,0.072999999,4.5217886,2.6019363
1995,1,0,0,1,0.96193993,1.2438537,0.17752258,0.40803841,0.031814758,0.015248494,0.073200002,8.5801678,2.6019363
1995,0,0,0,1,1.1113333,1.4280471,0.17844374,0.65105301,0.10283759,0,0.080299996,4.4998097,2.6019363
1995,1,0,0,1,0.043382965,1.710124,0.200432,0.45568299,0.000223447,0.037017725,0.072999999,7.4259539,2.6019363
1995,0,0,1,1,0.44354838,1.7588894,0.45178318,0.48741645,0.020508787,0,0.070199996,4.1271343,2.6019363
1995,0,0,0,1,0.87466317,1.3810016,0.27122846,0.26697904,0.027326144,0.043282509,0.0682,5.2626901,2.6019363
1995,1,1,0,0,0.15037826,1.4624126,0.20153305,0.336438,0.052531734,0.035728831,0.0757,6.0473723,2.6019363
1995,0,0,0,1,0.092112005,1.0827104,0,0.30899635,0.351147,0.04511008,0.082600005,4.1339498,2.6019363
1995,0,1,0,1,0.019087583,3.1863515,0,0.36217433,0.087761678,0.12089682,0.076499999,4.842485,2.6019363
1995,0,1,1,1,0.21109226,1.5485961,0.042050418,0.64786065,0.14930794,0.046523865,0.070199996,4.5870419,2.6019363
1996,0,1,0,1,0.15348314,3.7076941,0,0.051140185,0.43498197,0.12838539,0.075000003,4.4886365,2.2774894
1996,0,1,0,1,0.031369679,1.9047552,0.16143766,0.14639519,0.13329919,0.048482519,0.075000003,5.0491056,2.2774894
1996,0,0,0,1,0.23507649,1.7039882,0.05016581,0.70038098,0.07309673,0.073837578,0.0735,4.3547454,2.2774894
1996,0,0,0,1,0.17919075,6.6765156,0.016676251,0.072011083,0.28608397,0.32110932,0.069899999,5.1532917,2.2774894
1996,1,0,1,1,0.49590909,1.4858541,0.11083792,0.17513807,0.066969641,0.008689356,0.069899999,5.3936276,2.2774894
1996,0,1,0,1,0.19299999,1.6176645,0,0.32104328,0.17569651,0.016241848,0.075000003,2.3025851,2.2774894
1996,0,0,1,1,0.043227725,2.7973194,0.226496,0.66111809,0.12056436,0.05018099,0.073899999,5.1694217,2.2774894
1996,1,0,1,1,0.62621301,2.0891275,0.01464498,1.1274242,0.13072501,0,0.074200004,5.8230457,2.2774894
1996,0,1,0,1,0.40425533,4.9687209,0.020663572,0.1801616,0.7055527,0.1471549,0.071000002,4.94876,2.2774894
1996,1,1,0,1,2.3587859,1.6530403,0.3446444,0.13377047,0.021633005,0.045467597,0.076499999,3.3805864,2.2774894
1996,1,0,0,1,0.57379675,1.2973254,0.43135148,0.21806352,0.0127149,0.003223496,0.076499999,9.0188169,2.2774894
1996,0,1,0,1,0.047601584,6.8334327,0.00303197,0.15978213,0.6194945,0.090087071,0.076499999,7.2177367,2.2774894
1996,0,1,0,1,2.8144445,2.0802648,0.02004415,0.26613685,0.038145695,0.16441502,0.071000002,2.1972246,2.2774894
1996,1,1,0,1,0.42088968,1.6157308,0.32186559,0.32803795,0.16741489,0,0.076499999,5.6383548,2.2774894
1996,0,1,0,1,0.084158711,2.2989154,0.031931594,0.37298948,0.095614098,0.005146383,0.073899999,7.5963922,2.2774894
1996,0,1,0,1,0.082451873,1.8678817,0.28317291,0.49551147,0.027211156,0.069994397,0.069899999,5.6512637,2.2774894
1996,0,0,0,0,0.24055129,1.6545441,0,0.39596388,0.0937059,0.20680214,0.074600004,4.2539091,2.2774894
1996,1,1,0,1,0.75916421,1.3829527,0.25807694,0.091764823,0.002142616,0,0.071000002,5.8141303,2.2774894
1996,1,1,0,1,0.37383604,1.6965548,0.26029593,0.48868731,0.035264123,0.018023126,0.071000002,7.3297496,2.2774894
1996,0,0,1,1,0.088125005,1.714388,0.057467755,0.94792312,0.11859963,0,0.076499999,5.0751739,2.2774894
1996,0,1,0,1,0.071568809,5.8868933,0,0.26098192,0.10376981,0.19218329,0.073899999,8.3918571,2.2774894
1996,0,1,0,1,0.06754414,1.3672059,0.17771859,0.29394558,0.048211433,0.087599196,0.069899999,4.8409052,2.2774894
1996,0,0,0,1,1.10625,1.3446501,0.39077955,0.46904004,0.019913722,0.30611354,0.0735,2.7725887,2.2774894
1996,0,0,0,1,0.46880001,1.2569535,0,0.01455488,0.038879473,0,0.071999997,3.2188759,2.2774894
1996,0,1,0,1,0.049846943,12.632894,0,0.18956007,0.4959279,0.18461634,0.076200001,7.9775987,2.2774894
1996,0,1,0,1,0.02680582,5.8868933,0,0.26098192,0.10376981,0.19218329,0.076499999,8.5606356,2.2774894
1996,0,1,0,1,0.58172816,1.7730414,0.001120814,0.20595878,0.072840586,0.12692294,0.071000002,4.9766083,2.2774894
1996,0,0,0,1,0.42529312,3.2896585,0.11374807,0.18255863,0.15882601,0,0.074200004,2.8290577,2.2774894
1996,0,0,0,1,0.040166572,3.2896585,0.11374807,0.18255863,0.15882601,0,0.071999997,3.2345228,2.2774894
1996,1,1,0,1,0.53541178,9.9281874,0,0.060237125,0.7873677,0.10744518,0.074200004,6.2344108,2.2774894
1996,1,1,0,1,0.022668965,5.8868933,0,0.26098192,0.10376981,0.19218329,0.077100001,8.5608273,2.2774894
1997,1,0,1,0,0.041369695,1.4471943,0.29203078,0.40363672,0.0027057,0.009629605,0.067600004,8.7953739,2.3529351
1997,1,1,1,1,0.131413,1.8010761,0.11128651,0.77962321,0.2855427,0.15260287,0.0722,8.3686934,2.3529351
1997,0,0,0,1,0.050000001,1.5512153,0.085893258,0.47902781,0.34652969,0,0.077299997,3.2188759,2.3529351
1997,1,1,0,1,0.67874998,4.2021837,0.006282723,0.53376961,0.054712042,0,0.071500003,2.0794415,2.3529351
1997,1,1,1,1,0.7708376,1.90722,0,0.16944128,0.15349087,0.07407698,0.073100001,7.4633632,2.3529351
1997,0,0,1,1,0.23987804,1.2623066,0.012157168,0.31882346,0.24169838,0.044696696,0.073100001,4.4067192,2.3529351
1997,0,0,0,1,0.032299742,1.4443629,0.065534405,0.39110622,0.030225158,0.043943875,0.066100001,6.6515718,2.3529351
1997,1,1,1,1,0.6108889,3.4769471,0.1521571,0.37534207,0.16992219,0.11514486,0.07,6.5147128,2.3529351
1997,0,1,0,1,0.034739494,4.263876,0,0.1818843,0.29846054,0.12461941,0.075800002,6.3885612,2.3529351
1997,0,0,1,1,0.038385503,3.3615131,0.027655398,0.27259648,0.51427346,0,0.073100001,6.4085288,2.3529351
1997,0,1,1,1,0.18068597,3.8924119,0.029703446,0.46845961,0.20040821,0.096458159,0.07,5.5643287,2.3529351
1997,1,1,0,1,0.038207546,0.99132824,0.000297514,0.2058332,0.30003825,0.09182357,0.07,6.9660244,2.3529351
1997,0,1,1,1,0.068799242,2.664361,0.037053879,0.27430347,0.1674179,0.1597912,0.075800002,6.2785215,2.3529351
1997,0,1,0,1,0.036825396,5.3830738,0,0.12810341,0.23140788,0.23881407,0.075800002,6.7080841,2.3529351
1997,0,1,0,1,0.08358974,1.1095768,0.25926274,0.56079888,0.025970971,0.034180999,0.0722,3.6635616,2.3529351
1997,0,0,1,0,0.070500001,1.8853258,0.41135979,0.36977854,0.032866601,0.11885582,0.074099995,4.3820267,2.3529351
1997,0,1,1,1,0.075079873,10.289639,0,0.09537033,0.24267419,0.096328802,0.075500004,7.1324978,2.3529351
1997,1,0,0,1,0.018852856,1.85808,0.18130341,0.717094,0.10299145,0.12617521,0.067600004,10.10197,2.3529351
1997,1,0,0,1,0.58645087,1.2291225,0.044993021,0.75946379,0.18028086,0.043080218,0.074099995,6.0330863,2.3529351
1997,0,0,0,0,0.33274716,3.3615131,0.027655398,0.27259648,0.51427346,0,0.071500003,6.2063179,2.3529351
1997,1,1,0,1,0.49506667,1.0512944,0,0.21517743,0.017631341,0,0.073100001,5.0106354,2.3529351
1997,0,1,0,1,0.031468179,1.8010761,0.11128651,0.77962321,0.2855427,0.15260287,0.077299997,8.062748,2.3529351
1997,0,0,0,0,0.49280107,1.5481697,0.36803156,0.2180957,0.004084854,0.058016773,0.071400002,3.7516959,2.3529351
1997,0,1,0,1,0.08218845,2.3296885,0,0.27290007,0.10293782,0.11107828,0.071400002,5.7960577,2.3529351
1997,0,1,0,0,0.014137606,4.263876,0,0.1818843,0.29846054,0.12461941,0.068700001,6.9669671,2.3529351
1997,1,1,0,1,0.061904762,2.3296885,0,0.27290007,0.10293782,0.11107828,0.073100001,5.3471074,2.3529351
1997,1,1,0,1,1.4861363,2.033061,0.32086858,0.20829614,0.031119941,0,0.068700001,4.4773369,2.3529351
1997,1,1,0,1,0.11395448,2.436867,0,1.3728614,0.69483548,0,0.068700001,8.225503,2.3529351
1997,0,1,0,1,0.50797296,2.6465006,0,0.18358961,0.25312832,0.20079534,0.071400002,4.3040652,2.3529351
1997,1,1,1,0,0.35550487,2.4030571,0.000928287,0.29356191,0.23379317,0.062253974,0.066100001,5.7268476,2.3529351
1998,1,0,0,1,0.37484276,1.6553698,0.097496472,0.15935789,0.089573935,0.29199767,0.062399998,5.0689044,1.7651638
1998,0,1,1,1,0.11379801,2.6469271,0.42195269,0.20767599,0.090868823,0.10946463,0.062199999,6.555357,1.7651638
1998,0,1,0,1,0.031032635,5.7073669,0,0.24203876,0.16435502,0.24003965,0.062199999,7.6270576,1.7651638
1998,0,0,0,0,0.085250832,1.8140029,0,0.31648791,0.2648021,0.15195544,0.065200001,5.7004437,1.7651638
1998,1,0,1,1,0.084113926,1.8046733,0.35224196,0.52136189,0.045453202,0.008587659,0.066700004,5.0625949,1.7651638
1998,0,0,0,1,0.13559322,1.4856007,0.12725884,0.40013999,0.14585136,0,0.066700004,4.0775375,1.7651638
1998,0,0,0,1,0.058043119,2.8599029,0.003335647,0.045822822,0.082239792,0.05542339,0.066700004,6.401917,1.7651638
1998,1,1,1,1,0.35483381,2.3921812,0,0.69574684,0.32208633,0.084617324,0.0669,6.0505338,1.7651638
1998,1,0,0,1,0.41280702,1.5204773,0.073617443,0.6277352,0.030440431,0.046564944,0.064000003,4.0430512,1.7651638
1998,1,0,1,1,0.49126211,1.6569929,0.048200659,0.18565021,0.025531789,0,0.064000003,5.3278761,1.7651638
1998,1,1,1,1,0.081193693,1.6169593,0.20983946,0.93942136,0.15079544,0.12534018,0.062199999,6.0958247,1.7651638
1998,0,0,0,0,0.14457831,1.3462704,0.010478414,0.27200466,0,0.021031676,0.065200001,4.4188404,1.7651638
1998,0,0,0,0,0.33298969,2.3742321,0.014222222,0.49234569,0.07585185,0.019930864,0.0669,4.5747108,1.7651638
1998,0,0,0,1,0.074879996,6.7774234,0.052588586,0.40202186,0.35770449,0.046053302,0.0669,4.8283138,1.7651638
1998,0,0,0,0,0.25609756,3.5848927,0.051819693,0.40522817,0.010031406,0,0.067199998,4.4067192,1.7651638
1998,1,1,1,1,0.34242603,3.1206322,0.000848586,0.30163893,0.10453411,0.082691349,0.065200001,5.8230457,1.7651638
1998,0,1,1,1,0.91999996,1.1056775,0.036813777,0.4780409,0.049623251,0.36663079,0.0669,2.1972246,1.7651638
1998,1,0,0,1,0.050998487,2.3381493,0.12114329,0.41828743,0.19113396,0.02819836,0.065300003,6.4937539,1.7651638
1998,0,0,0,1,0.058606811,1.0543443,0.061962929,0.4209677,0.14042771,0.22397627,0.065200001,5.7776523,1.7651638
1998,0,1,0,1,0.015676286,4.7595954,0.74676675,0.1275807,0.06021639,0.18579283,0.0669,4.9709711,1.7651638
1998,0,0,0,0,0.36153844,1.443252,0,0.8905527,0.15520565,0.035732649,0.062399998,2.5649493,1.7651638
1998,1,0,0,0,0.082448982,1.7954444,0.24663715,0.52710265,0.02151986,0.025455749,0.063699998,7.5553818,1.7651638
1998,1,1,0,1,0.043163452,1.813332,0,0.27364618,0.12311064,0.22655536,0.065499999,7.6861625,1.7651638
1998,0,1,0,1,0.036747817,3.4493792,0.009868421,1.0407895,0.017529711,0.11254244,0.0669,5.3831182,1.7651638
1998,0,0,1,1,0.0675584,1.3687576,0,0.18839927,0.30296177,0.17418851,0.065200001,4.6363783,1.7651638
1998,1,0,1,1,0.36880952,1.9645947,0.21833292,0.88498098,0.024220075,0.16900721,0.067199998,6.3767271,1.7651638
1998,0,1,0,0,0.01002364,5.1014299,0,0.39855516,0.28015193,0.13696283,0.0669,6.0473723,1.7651638
1998,1,1,1,1,0.073397413,8.3268318,0.002408358,0.28587291,0.092149682,0.13362499,0.067199998,9.110631,1.7651638
1998,0,1,1,1,0.16203703,2.6469271,0.42195269,0.20767599,0.090868823,0.10946463,0.065499999,6.6970344,1.7651638
1998,0,1,0,1,0.015904743,2.3439181,0.15713315,0.81450331,0.12769774,0.043060623,0.065499999,8.6011667,1.7651638
1998,0,0,0,1,0.10507812,2.0690758,0,0.59035105,0.068779498,0.19535872,0.064099997,4.8520303,1.7651638
1999,1,0,1,1,1.0830189,3.0608356,0.044830985,0.44661525,0.10935175,0.11911593,0.069299996,5.0689044,3.0828404
1999,0,1,1,1,0.44289035,5.9422264,0.008907172,0.094579205,0.6107192,0.082238354,0.064000003,5.7071104,3.0828404
1999,0,0,0,1,0.14500001,1.351179,0.1722776,0.37227082,0.009153784,0,0.066199996,3.6888795,3.0828404
1999,1,1,0,1,1.5258696,1.7495553,0,1.200336,0.12291883,0.33451906,0.073899999,3.8286414,3.0828404
1999,1,1,0,1,0.1469101,2.3743761,0.001058017,0.36289284,0.161452,0,0.066399999,6.280396,3.0828404
1999,0,1,0,1,0.010332554,3.3933311,0.091288887,0.5670222,0.048,0.1072,0.071900003,10.652755,3.0828404
1999,0,0,1,1,0.0334551,3.0480683,0,0.10519726,0.40861824,0.080961779,0.077800006,6.4876842,3.0828404
1999,1,1,0,1,0.1919889,9.0927172,0,0.27531439,0.14777069,0.42268407,0.075500004,9.5753307,3.0828404
1999,0,1,0,1,0.042589638,2.2983391,0,0.31577879,0.035131615,0.13654581,0.064000003,6.2186003,3.0828404
1999,0,1,1,1,0.016464032,4.807035,0,0.25807589,0.19186181,0.075771354,0.072300002,8.2809649,3.0828404
1999,1,0,1,1,0.038581446,1.7592459,0.47067207,0.12113933,0.020328365,0.046600424,0.066399999,7.5251007,3.0828404
1999,0,1,0,1,0.013953397,1.5776629,0.31643748,0.46525365,0.025615431,0.019479219,0.075500004,7.8367648,3.0828404
1999,0,1,1,1,0.032182798,9.0927172,0,0.27531439,0.14777069,0.42268407,0.073600002,9.4277878,3.0828404
1999,1,1,1,1,0.010477231,6.5034676,0.02230625,0.6694417,0.064758033,0.084967114,0.066399999,12.287274,3.0828404
1999,0,0,0,1,0.47409835,2.3506176,0,0.2161054,0.17701727,0.006997595,0.075500004,4.1108737,3.0828404
1999,0,1,0,1,0.05864083,23.01527,0,0.16333114,0.26376325,0.16188239,0.069299996,8.5928574,3.0828404
1999,1,1,0,1,0.184306,1.8791499,0.28061172,0.96282858,0.064166501,0.034700673,0.075500004,6.4520488,3.0828404
1999,0,1,0,1,0.10330369,14.781688,0.00023727,0.19396858,0.34029326,0.25352347,0.074000001,6.865202,3.0828404
1999,0,1,1,1,0.011796276,23.01527,0,0.16333114,0.26376325,0.16188239,0.071900003,8.8961773,3.0828404
1999,0,1,0,1,0.025791693,8.3454876,0.001751054,0.25429669,0.1442119,0.12450241,0.071900003,10.012073,3.0828404
1999,0,1,1,1,0.051895641,8.9189548,0,0.20175689,0.22803234,0.18013358,0.075500004,7.3225102,3.0828404
1999,1,0,0,1,1.3189315,15.003247,0,0.052523267,0.72812092,0.054636519,0.073600002,8.8375359,3.0828404
1999,0,1,1,1,0.018119866,23.01527,0,0.16333114,0.26376325,0.16188239,0.064000003,8.6522484,3.0828404
1999,0,1,1,1,0.14160839,6.4156699,0,0.37927154,0.17900217,0.067510255,0.073600002,5.655992,3.0828404
1999,0,1,0,1,0.020359509,6.0068555,0,0.31256753,0.44335321,0.15154068,0.077800006,7.1754942,3.0828404
1999,0,1,0,1,0.25787878,2.6405096,0.073002465,0.73236847,0.03062846,0.098771155,0.072300002,5.2882671,3.0828404
1999,0,0,0,1,0.23601605,1.1952355,0.34100518,0.74741662,0.11871771,0.12447158,0.069299996,1.8493205,3.0828404
1999,0,1,0,1,0.013149137,23.01527,0,0.16333114,0.26376325,0.16188239,0.073899999,9.466609,3.0828404
1999,0,1,1,1,0.026814735,6.6912546,0.024438832,0.12914146,0.3145003,0.15161332,0.069299996,6.8276291,3.0828404
1999,0,1,0,1,0.091876291,2.2983391,0,0.31577879,0.035131615,0.13654581,0.066199996,6.1841488,3.0828404
